trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__041,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,618,0,2026-04-29T13:22:41.290603+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__042,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,575,0,2026-04-29T13:22:41.967238+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__043,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,715,0,2026-04-29T13:22:42.783684+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__044,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,790,0,2026-04-29T13:22:43.674863+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__045,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,542,0,2026-04-29T13:22:44.317785+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__046,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,628,0,2026-04-29T13:22:45.046791+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__047,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,743,0,2026-04-29T13:22:45.891090+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__048,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,754,0,2026-04-29T13:22:46.746006+00:00
gpt-4o-mini__loss_aversion__canonical__status_quo_first_gain150__t07__049,gpt-4o-mini,loss_aversion,canonical,status_quo_first_gain150,0.7,150,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 150 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,636,0,2026-04-29T13:22:47.482646+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__000,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,601,0,2026-04-29T13:22:48.185500+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__001,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,762,0,2026-04-29T13:22:49.049340+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__002,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,585,0,2026-04-29T13:22:49.735268+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__003,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,794,0,2026-04-29T13:22:50.630502+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__004,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,793,0,2026-04-29T13:22:51.525134+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__005,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,1161,0,2026-04-29T13:22:52.787318+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__006,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,746,0,2026-04-29T13:22:53.635209+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__007,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,761,0,2026-04-29T13:22:54.497498+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__008,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,627,0,2026-04-29T13:22:55.225448+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__009,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,604,0,2026-04-29T13:22:55.931368+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__010,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,578,0,2026-04-29T13:22:56.610375+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__011,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,782,0,2026-04-29T13:22:57.494170+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__012,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,745,0,2026-04-29T13:22:58.341416+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__013,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,601,0,2026-04-29T13:22:59.043608+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__014,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,633,0,2026-04-29T13:22:59.778547+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__015,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,794,0,2026-04-29T13:23:00.674307+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__016,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,755,0,2026-04-29T13:23:01.530404+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__017,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,725,0,2026-04-29T13:23:02.356911+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__018,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,589,0,2026-04-29T13:23:03.047745+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__019,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,662,0,2026-04-29T13:23:03.810931+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__020,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,588,0,2026-04-29T13:23:04.500528+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__021,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,767,0,2026-04-29T13:23:05.368553+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__022,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,576,0,2026-04-29T13:23:06.045818+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__023,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,753,0,2026-04-29T13:23:06.900035+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__024,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,718,0,2026-04-29T13:23:07.718831+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__025,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,596,0,2026-04-29T13:23:08.416999+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__026,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,776,0,2026-04-29T13:23:09.294509+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__027,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,751,0,2026-04-29T13:23:10.147383+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__028,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,597,0,2026-04-29T13:23:10.846537+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__029,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,599,0,2026-04-29T13:23:11.546875+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__030,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,606,0,2026-04-29T13:23:12.253701+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__031,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,736,0,2026-04-29T13:23:13.091912+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__032,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,614,0,2026-04-29T13:23:13.807000+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__033,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,598,0,2026-04-29T13:23:14.506457+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__034,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,677,0,2026-04-29T13:23:15.286145+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__035,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,722,0,2026-04-29T13:23:16.109530+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__036,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,582,0,2026-04-29T13:23:16.793438+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__037,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,794,0,2026-04-29T13:23:17.689161+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__038,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,823,0,2026-04-29T13:23:18.613680+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__039,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,1073,0,2026-04-29T13:23:19.788221+00:00
gpt-4o-mini__loss_aversion__canonical__gamble_first_gain175__t07__040,gpt-4o-mini,loss_aversion,canonical,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,786,0,2026-04-29T13:23:20.676235+00:00
