trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__035,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:18.270228+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__036,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:20.876661+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__037,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:23.470465+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__038,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:26.084405+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__039,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:28.691215+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__040,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:31.298245+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__041,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:33.911515+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__042,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:36.494705+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__043,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:39.095958+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__044,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:41.710338+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__045,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:44.329183+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__046,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:46.935727+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__047,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:49.532558+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__048,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:52.149978+00:00
gemma3:4b__loss_aversion__novel__gamble_first_gain175__t07__049,gemma3:4b,loss_aversion,novel,gamble_first_gain175,0.7,175,100,,"Option A: 50% chance to gain 175 points, 50% chance to lose 100 points.
Option B: 0 points (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T08:05:54.753089+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__000,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:05:57.760586+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__001,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:00.382922+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__002,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:03.009049+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__003,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:05.615056+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__004,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:08.222019+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__005,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:10.828290+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__006,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:13.440536+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__007,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:16.053103+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__008,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:18.653948+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__009,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:21.259868+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__010,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:23.867263+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__011,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:26.471848+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__012,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:29.080995+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__013,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:31.645276+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__014,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:34.268277+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__015,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:36.875704+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__016,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:39.494498+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__017,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:42.096767+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__018,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:44.727175+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__019,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:47.335185+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__020,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:49.953728+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__021,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:52.563404+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__022,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:55.179471+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__023,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:06:57.772817+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__024,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:00.381469+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__025,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:02.986077+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__026,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:05.601651+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__027,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:08.206180+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__028,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:10.764864+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__029,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:13.382772+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__030,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:16.001775+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__031,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:18.618365+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__032,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:21.233643+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__033,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:23.830083+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__034,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:26.436308+00:00
gemma3:4b__loss_aversion__novel__status_quo_first_gain175__t07__035,gemma3:4b,loss_aversion,novel,status_quo_first_gain175,0.7,175,100,,"Option A: 0 points (no change).
Option B: 50% chance to gain 175 points, 50% chance to lose 100 points.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T08:07:29.042915+00:00
