trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__038,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:11.042744+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__039,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:13.880104+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__040,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:16.871203+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__041,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:19.762273+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__042,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:22.729984+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__043,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:25.725550+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__044,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:28.649513+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__045,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:31.491256+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__046,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:34.460320+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__047,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:37.410903+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__048,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:40.243482+00:00
gemma3:4b__loss_aversion__canonical__gamble_first_gain175__t03__049,gemma3:4b,loss_aversion,canonical,gamble_first_gain175,0.3,175,100,,"Option A: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.
Option B: 0 dollars (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T11:09:43.150516+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__000,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:09:46.502786+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__001,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:09:49.377385+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__002,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:09:52.162868+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__003,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:09:55.023521+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__004,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:09:57.950822+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__005,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:00.909036+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__006,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:03.739429+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__007,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:06.695549+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__008,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:09.712917+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__009,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:12.633627+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__010,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:15.473906+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__011,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:18.518471+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__012,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:21.581429+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__013,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:24.573273+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__014,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:27.615005+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__015,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:30.458524+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__016,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:33.260155+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__017,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:36.166369+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__018,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:39.053631+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__019,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:42.034933+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__020,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:44.821220+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__021,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:47.730347+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__022,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:50.705070+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__023,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:53.733349+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__024,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:56.634718+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__025,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:10:59.462673+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__026,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:02.280830+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__027,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:05.030940+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__028,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:07.989747+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__029,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:10.891656+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__030,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:13.935727+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__031,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:16.949690+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__032,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:19.933815+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__033,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:22.767131+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__034,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:25.756182+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__035,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:28.627794+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__036,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:31.488167+00:00
gemma3:4b__loss_aversion__canonical__status_quo_first_gain175__t03__037,gemma3:4b,loss_aversion,canonical,status_quo_first_gain175,0.3,175,100,,"Option A: 0 dollars (no change).
Option B: 50% chance to gain 175 dollars, 50% chance to lose 100 dollars.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T11:11:34.490179+00:00
